	userId	movieId	rating	timest
48627	749	31	5	878847209
14739	406	317	4	882480772
30874	293	463	4	888906619
17594	346	265	4	874950794
94870	889	684	2	880180376
14027	294	125	3	877820272
7095	62	955	4	879374072
46537	148	168	5	877015900
90598	553	527	3	879949290
88347	864	66	3	888889784
18560	454	493	2	888267617
69313	782	354	2	891497698
8531	63	13	4	875747439
75948	234	31	4	892334803
46410	357	455	5	878951498
67866	719	58	3	879360933
61523	562	132	4	879195721
29268	468	182	5	875292320
62547	661	71	4	876015530
84391	565	207	4	891037393
22030	422	181	4	875129839
60178	545	204	4	879899641
84664	883	61	5	891693012
39831	638	554	3	876695059
97196	844	125	3	877382269
85324	766	429	4	891310067
11749	41	518	3	890687412
69122	817	24	4	874815947
25112	141	974	4	884585300
27382	160	455	4	876769689
50668	602	148	4	888638517
61124	815	202	4	878694341
45703	223	619	2	891549570
73410	707	347	5	886285277
33154	479	739	1	879461932
59854	868	206	5	877108352
37404	496	561	5	876068582
92742	901	204	5	877131307
69486	299	118	2	877880111
47796	7	434	4	891352384
11354	339	298	2	891032856
74644	903	333	4	891032653
71775	650	432	4	891386830
49064	682	83	3	888517011
87843	927	471	4	879193906
33897	449	179	4	880410674
47739	666	502	3	880567883
20814	450	710	3	882468931
87058	291	928	2	874834389
55501	825	1047	3	880756934
18454	406	826	3	879540275
70047	630	98	5	885667898
92189	932	705	4	891250017
40409	218	591	3	881288574
45376	379	393	4	892879325
52212	548	1244	4	891043953
49729	296	50	5	884196469
18393	214	509	4	892668197
86560	760	375	4	875669114
24372	142	408	4	888640379
14970	85	523	4	879453965
43233	178	625	3	884837073
11781	301	154	4	882076425
14274	374	116	1	880393307
93780	934	451	4	891192562
81831	896	820	2	887159926
27093	235	701	4	889655086
4032	334	635	2	891548155
23940	311	63	3	884365686
80037	586	1218	5	884066959
29170	227	1007	4	879035158
45014	474	497	5	887926106
48759	256	628	5	882150848
57504	328	606	3	885046244
24153	405	996	1	885547268
48729	370	31	3	879434766
99377	807	423	5	892528470
40963	663	1047	4	889492679
46406	314	318	5	877888796
86727	897	633	5	879991007
62062	577	173	5	880472055
50847	81	284	3	876533894
3685	239	612	5	889178616
75573	793	823	3	875104648
33185	549	252	3	881672538
87367	851	326	3	891961717
93038	416	124	4	876697017
63217	807	678	3	892527569
92397	826	568	4	885690636
42566	457	200	5	882396799
5257	96	484	5	884402860
74972	788	546	3	880871429
92008	821	71	5	874793969
34594	115	98	3	881171409
87596	187	204	2	879465370
37032	303	552	2	879485048
34099	600	127	5	888451492
79901	829	319	4	892312728
18144	103	234	3	880420353
83674	936	325	5	886831709
26230	383	223	3	891193137
962	297	89	4	875239125
32270	16	385	5	877727192
11050	387	1019	4	886480288
71412	796	188	2	892675654
671	18	86	4	880129731
85904	712	510	2	874729749
50365	606	69	4	880926339
73506	785	183	5	879439232
39458	505	423	4	889333711
75495	445	1129	4	891199994
4743	312	631	5	891699599
17671	1	100	5	878543541
18793	293	637	3	888907186
23008	330	864	4	876544278
1131	7	662	3	892133739
57074	734	56	1	891022752
96223	504	125	4	889550735
48667	260	258	3	890618198
51835	757	50	4	888444056
98808	524	265	4	884636583
98966	922	655	2	891451327
67314	850	121	5	883195055
23237	43	291	3	883955995
10947	22	393	4	878886989
33304	399	1074	4	882345842
6141	95	742	4	879193512
86002	919	129	5	875289025
38378	234	531	3	892078984
94267	896	399	1	887161151
50927	677	126	1	889399265
66201	354	610	4	891217429
63176	815	404	4	878695147
83524	632	228	3	879457157
37487	487	3	5	883444583
87496	911	432	3	892839551
63882	846	1540	3	883949121
30852	479	249	2	879460236
40150	378	930	2	880044906
46661	450	197	5	882374059
91343	598	300	4	886710671
93597	739	288	1	886825083
7824	248	183	5	884534772
32791	585	1347	2	891285658
19231	16	496	5	877721905
3922	130	231	3	875801422
64607	56	114	4	892683248
5857	62	153	4	879374686
28162	490	126	2	875427812
23580	436	127	5	887769930
99447	804	435	3	879444488
50915	220	269	5	881197597
9418	23	380	5	874787774
2368	94	89	3	885870284
41948	638	515	4	876694704
95213	738	98	4	875350515
95902	846	660	3	883948765
82684	643	215	3	891447037
62567	625	238	4	891636000
50311	487	31	5	883446685
78893	804	747	3	879445699
4661	339	582	4	891032793
13998	297	748	2	874954060
5009	234	212	2	892334883
29729	332	824	3	887938818
299	279	501	3	875308843
59404	597	111	3	875342355
43001	533	211	4	879191972
53828	682	150	4	888517197
25747	244	521	4	880606385
61692	347	137	2	881652568
62637	692	168	2	876953204
16066	393	222	4	887744239
72758	500	443	4	883873679
61150	606	3	5	880922084
95578	936	252	2	886833099
38462	422	98	5	879744014
68181	899	435	3	884122450
78530	506	523	5	874873112
59555	631	307	4	888465033
76241	928	358	5	880936023
25839	293	462	4	888905819
44346	589	749	3	883352631
80962	666	498	5	880139669
4679	53	924	3	879443303
82204	527	279	4	879456438
23996	456	460	3	881371942
82136	669	22	3	891517159
63486	617	859	3	883789590
27505	435	354	3	889722012
22311	458	925	3	886395166
83900	864	214	2	888890052
7026	17	237	2	885272628
16355	426	480	5	879444473
1888	88	750	2	891037276
48916	405	674	1	885548275
85557	38	673	5	892432062
33739	532	679	5	888629565
36842	256	1051	4	882150552
51807	610	735	3	888703360
64489	345	137	4	884991077
1506	277	1011	3	879543697
22082	177	806	4	880131216
76353	848	357	5	887038104
64478	849	27	5	879695469
11020	7	636	4	891351384
99738	892	208	4	886609029
56386	757	685	3	888444684
84043	936	258	3	886831374
1149	21	324	4	874950889
23538	200	1034	3	891825521
52064	666	662	3	880568094
99501	802	333	4	875986155
22195	253	732	4	891628651
54160	804	49	2	879447476
5210	119	275	5	874774575
31957	506	554	3	885135912
58399	26	678	2	891349122
52364	758	324	5	880672230
54471	741	38	2	891455832
84174	936	269	4	886831415
40274	524	1454	3	884637128
46345	429	482	3	882384683
25700	401	535	2	891032518
14557	5	413	3	875635807
74476	735	748	3	876698022
31359	201	803	2	884112282
37201	585	45	5	891282808
11172	295	7	5	879518018
1026	291	1178	4	875086354
14908	338	134	5	879438536
92051	880	1012	4	880166827
1609	90	245	3	891382612
96344	727	173	5	883710437
13824	346	732	3	874948955
34953	222	28	5	878182370
5008	42	1043	2	881108633
47316	561	175	4	885807429
92225	922	15	4	891453122
12874	216	368	2	880233298
96263	595	1047	2	886921769
28739	58	512	3	890770101
97199	862	651	5	879304624
32832	255	564	1	883216600
66666	721	65	1	877140221
24646	303	53	3	879485608
54210	532	318	5	893119439
32680	497	408	4	879309955
22491	20	588	4	879669120
87522	886	87	4	876032473
21506	133	308	4	890588639
62488	758	123	1	881977872
22846	478	151	5	889388038
86039	827	300	3	882201725
15524	374	450	4	880938370
59505	411	222	3	891035152
95279	701	1	4	891447139
61316	667	272	5	891034404
86112	875	213	4	876465408
45464	633	651	3	877212283
82340	927	405	5	879181451
85654	880	85	3	880174904
65739	256	986	5	882164059
99526	501	245	3	883346844
65174	13	53	1	882396955
87538	922	288	2	891445064
63004	862	22	5	879304571
34759	566	7	4	881649747
56263	363	234	3	891495197
14710	222	160	1	878182154
52401	76	270	3	879117602
5791	60	28	5	883326155
65153	622	49	3	882671273
27502	267	550	4	878973047
16471	406	675	4	879792897
14695	383	603	5	891193242
33283	551	185	5	892777885
70787	897	679	5	879991630
54136	690	159	3	881180005
66981	782	898	3	891498720
25157	499	238	2	885599498
7514	18	483	4	880129940
72766	554	1046	4	876550526
31145	72	220	3	880035786
97342	880	1222	4	880168411
80554	707	425	5	886287268
73767	790	51	3	885156193
20080	145	732	4	875272833
13339	92	67	3	875907436
84099	276	1199	4	888873674
85418	862	655	5	879305016
81563	334	236	4	891544765
75544	765	275	4	880346768
14005	145	680	3	875269871
83233	804	742	4	879442732
31221	138	15	4	879023389
27739	454	736	3	888266991
51539	149	328	2	883512689
26937	194	820	1	879541742
95732	38	447	5	892434430
46949	716	470	4	879797152
7591	77	179	5	884752806
93566	850	98	1	883195192
76460	919	100	5	875288522
76673	784	323	4	891387704
97910	731	496	5	886179040
16489	137	257	5	881433048
723	276	64	5	874787441
34179	543	190	5	875665787
50345	452	136	4	875266060
9728	194	215	3	879524291
62692	402	117	3	876267173
53096	738	56	4	875350418
40748	200	483	5	884128426
12879	311	329	4	884363904
11998	267	479	4	878971405
2496	67	147	3	875379357
29589	276	271	4	880913800
62233	334	258	4	891544264
59797	452	132	2	875560255
81744	345	469	5	884916274
9344	184	693	3	889909142
98734	334	99	4	891548533
22629	263	1126	5	891298391
32391	193	403	3	889125945
46589	7	230	3	891353326
13693	130	356	4	880396792
29308	328	540	3	885048730
91498	422	7	3	875129882
11248	54	258	4	880928745
2660	305	186	4	886323902
58565	654	97	3	887864727
84497	790	577	2	885158122
60619	567	198	5	882425631
5785	211	310	3	879461394
37946	328	215	3	885046773
71604	727	941	2	883711874
16083	399	817	4	882509927
29187	479	50	4	879460160
47356	604	164	4	883668175
53232	763	11	4	878918333
52419	570	748	3	881262497
14151	207	1197	4	881681663
74272	721	245	3	877137527
42807	610	331	3	888702764
82440	885	584	3	885716328
46078	416	713	4	876697448
23084	483	237	3	878953019
34178	505	614	3	889334162
4667	186	53	1	879023882
4688	72	527	4	880036746
70585	354	13	3	891216825
8468	334	502	3	891546963
85979	848	183	3	887038104
2726	303	182	5	879467105
53456	712	692	5	874729995
45337	11	29	3	891904805
22171	405	31	1	885548579
27547	339	508	4	891032189
84714	21	877	2	874950972
54151	312	10	5	891699455
17937	234	1126	4	892079722
58649	694	378	3	875730313
87878	838	718	5	887064051
66011	842	270	5	891218251
79510	308	392	4	887740367
81400	426	136	4	879442083
15924	32	235	3	883718121
27766	389	105	3	880614316
59702	733	275	3	879535265
40399	629	204	5	880117285
44450	707	663	4	886286979
44810	58	462	4	884304865
69351	7	629	3	891352526
66473	664	159	3	876526739
63306	814	675	3	885410957
6660	13	341	2	886952422
7348	345	508	4	884901000
59063	345	1101	4	884993436
21042	279	594	1	891209021
85124	864	1044	3	888891049
28155	51	603	3	883498728
9635	13	615	4	881515348
53696	716	211	5	879796171
83198	726	409	3	890087998
92822	890	657	5	882403379
34629	269	151	5	891450489
92760	544	327	2	884795516
88851	918	430	1	891987205
41451	378	245	3	880906161
82768	23	603	4	874785448
58063	807	450	4	893082931
40337	133	902	3	890588672
7297	191	328	3	891562090
38309	57	42	5	883698324
97191	800	405	4	887646705
15903	75	824	1	884051056
18059	197	313	4	891409160
35010	276	1170	4	877934392
4317	181	1198	1	878962585
73057	940	751	3	884801227
8535	30	678	2	885942002
62724	334	950	3	891545162
57168	484	315	3	883973609
49028	452	615	3	875261350
75025	741	274	4	891019587
48669	407	209	5	875042378
58197	782	750	4	891497793
81832	899	48	4	884122044
32643	371	393	2	880435397
81932	176	1097	4	886047963
25008	262	235	2	879790783
23585	378	1135	2	880333069
40777	49	57	4	888066571
2472	197	518	1	891409982
63691	788	1277	3	880870583
10904	288	276	4	886892127
29888	363	193	3	891494962
36220	536	862	3	882360834
63751	693	79	4	875483330
41928	116	221	4	876453560
38256	642	105	5	885606482
4842	327	133	4	887745662
13841	49	774	2	888067528
93918	139	744	5	879538169
95251	903	628	3	891031384
40883	343	4	5	876408139
29271	13	339	3	882140718
14635	406	501	5	879793081
80324	535	187	2	879617701
86354	903	11	2	891033335
56812	756	418	3	874829333
83539	870	95	4	875050559
59068	427	328	4	879700908
95749	925	672	3	884718099
53503	595	358	2	886920714
69379	399	39	2	882344310
48722	181	833	1	878963205
62192	22	127	5	878887869
62158	532	431	5	892521553
69563	846	612	5	883949421
77365	778	144	4	890670638
86773	557	865	3	881179268
82720	899	546	2	884120317
75687	766	187	4	891309053
53434	621	419	4	874965093
82953	943	1028	2	875502096
82454	916	428	4	880844350
99409	932	64	2	891250059
96045	938	252	4	891357042
626	244	17	2	880607205
25884	407	519	4	875042466
64931	878	736	5	880868035
59086	741	202	3	891455316
38825	496	554	2	876070997
40630	219	936	4	889387284
58504	436	1227	2	887772028
30901	456	238	4	881373756
75729	901	229	4	877131205
37737	541	82	3	883871562
94419	889	533	3	880177352
79223	297	148	3	875239619
75949	758	580	4	881974880
3350	59	1117	4	888203313
57191	665	1132	2	884291662
26337	10	432	4	877892160
87057	815	1204	5	878696619
18395	389	1074	2	880613841
43965	111	315	5	891679692
5049	128	1141	4	879968827
32721	454	316	4	888015879
13993	243	173	3	879988913
99203	875	179	5	876465188
59778	845	750	3	885409719
14917	44	96	4	878347633
88083	825	274	4	889020826
74732	798	692	4	875743140
68193	416	846	3	878878779
1941	7	151	4	891352749
11783	128	494	4	879967016
38352	591	275	4	891039974
70707	666	435	4	880567883
37197	538	127	5	877107231
84556	815	91	3	878696840
37561	456	658	3	881375351
52066	749	86	4	878848369
54614	757	1090	2	888467187
85728	843	1135	3	879447377
68251	647	1014	3	876531583
46203	593	241	5	875672874
16032	135	12	4	879857764
3772	58	45	5	884305295
21387	474	1014	3	887916567
83420	601	260	4	876346633
77587	497	216	3	879310399
13101	327	921	4	887748028
36670	621	554	4	874964657
83526	49	99	4	888067031
3045	102	432	3	883748418
92904	624	326	3	891961210
83860	518	237	4	876823804
40252	363	201	2	891495371
53876	92	658	3	875654353
19185	48	228	3	879434792
7809	157	298	4	886889876
28819	378	631	4	880045652
97187	896	802	2	887161172
93118	118	179	5	875384612
7902	320	3	4	884748978
97185	291	833	3	874834236
19436	130	890	4	880396249
34091	524	642	4	884636182
28066	388	895	4	886438540
4040	227	126	4	879035158
53529	745	527	3	880123486
77893	625	176	4	891263960
25133	505	99	4	889333313
51788	493	201	5	884131089
81108	841	313	5	889066779
71418	663	1119	3	889493437
67984	347	418	4	881654134
37280	624	271	3	879791884
9942	119	109	5	874775580
41919	332	450	5	888360508
98964	477	66	5	875941763
91063	559	521	2	891033911
1856	303	738	2	879544276
69011	89	301	5	879461219
25095	459	1047	3	879563668
50094	753	79	4	891401665
4536	306	319	4	876503793
70641	665	421	4	884294552
68401	889	1170	2	880182127
57413	465	651	3	883531155
66774	478	12	5	889388862
21519	474	518	4	887926633
91318	881	542	1	876538763
13896	312	52	5	891699399
21398	26	316	3	891349122
92186	917	763	3	882911480
38655	632	202	4	879457712
88629	653	198	4	880151426
38075	43	312	4	883953502
56048	761	1277	1	876190752
21322	299	692	4	877880915
66877	461	258	4	885355735
9609	378	151	3	880044385
45827	714	282	4	892777903
69062	796	1407	3	893049362
11468	339	631	5	891033256
10004	181	1087	1	878962496
22462	424	989	2	880859084
44473	450	316	4	889568753
5482	276	561	2	874792745
85289	823	238	5	878438057
85635	749	1013	1	881073081
69814	756	742	3	874830026
53576	358	1006	5	891269913
32425	201	231	2	884310104
90609	833	980	3	875035800
66131	781	258	2	879633862
81341	460	19	5	882912418
45233	592	294	3	882607434
44489	295	237	4	879517994
11657	352	173	1	884290361
9690	18	186	4	880131699
67988	758	144	4	881975267
12184	293	64	5	888905519
37044	537	133	4	886030707
82740	401	125	3	891033651
39705	644	50	4	889077247
9949	292	855	5	881105373
71420	890	655	3	882915818
98610	896	1046	2	887160583
73350	788	591	3	880869469
39591	454	73	3	888267521
74236	833	443	3	875124348
81408	468	65	3	875294549
63520	42	941	4	881109060
82087	847	56	1	878939975
43313	682	509	2	888517235
75623	700	174	4	884493862
80951	720	319	3	891263340
48767	588	132	5	890015476
54388	708	304	4	892718876
74008	291	785	4	875086308
56253	366	200	5	888857990
55330	682	7	4	888522455
53227	313	143	3	891014925
16903	200	135	4	884128400
78611	429	380	3	882387576
44719	417	106	2	879646741
8440	347	435	5	881654211
72790	889	248	4	880176984
2225	116	7	2	876453915
4721	236	200	3	890115856
81652	889	177	4	880178183
37051	445	276	3	891199869
67857	639	213	5	891239528
13341	194	281	2	879540567
37023	634	458	4	875729148
68307	907	472	5	880159360
7616	274	546	3	878945918
75634	297	147	3	874955183
68660	308	654	5	887736881
86492	460	151	3	882912205
43114	424	310	3	880858829
61215	786	89	4	882842878
25730	298	430	5	884182657
38103	13	194	5	882141458
66376	338	497	3	879438165
43574	648	240	2	882211857
5681	1	49	3	878542478
3641	326	153	4	879875751
46057	201	1131	5	884111359
76657	790	550	4	885156618
69908	916	474	4	880844175
25456	486	882	2	879874018
42486	342	378	4	875319617
48591	216	98	5	881432467
61719	294	286	5	877818457
4448	288	182	4	886374497
90055	880	1224	3	880242632
20930	334	429	4	891546299
6320	184	531	4	889910653
68337	595	288	3	886920602
80859	653	191	5	880150019
39932	532	51	5	888635365
39076	592	168	5	882955825
77147	847	239	5	878940688
29708	363	200	3	891495918
98155	887	427	5	881379718
84109	114	224	3	881259839
37371	450	135	3	882373231
75551	771	8	5	880659583
19949	110	550	3	886988664
10498	313	97	4	891016193
12256	144	216	4	888105691
89760	222	1250	1	881060635
67794	13	903	3	890704759
32303	474	71	5	887926872
5540	42	521	2	881107989
74843	567	608	4	882426021
12255	373	386	3	877107403
85145	715	944	2	875963755
437	59	715	5	888205921
7584	221	588	3	875246209
35571	422	257	4	875129839
4786	170	328	3	884103860
4348	116	187	5	886310197
64999	546	898	4	885141260
69739	907	821	5	880160008
75604	244	651	4	880606069
29498	132	12	4	891278867
38169	62	483	4	879373768
60389	435	572	2	884133938
72720	405	140	3	885548932
28728	158	129	5	880132383
27039	417	367	2	879648898
83153	934	156	3	891190813
38201	538	213	3	877364067
54480	378	1101	3	880055983
73880	553	81	3	879948732
32574	334	151	4	891544925
50197	425	2	2	878738757
55468	823	684	4	878439391
79022	757	53	3	888466737
6196	344	619	4	885770181
34148	7	572	3	891354331
20455	402	245	1	876266860
70845	933	214	3	874853666
94030	693	178	5	875482309
49039	447	11	4	878856208
42332	303	23	5	879467936
20044	374	466	5	880394929
11765	44	5	4	878347598
42532	429	385	3	882386915
73124	887	1051	4	881378773
6395	343	187	4	876406006
53454	406	47	4	880131741
31978	429	132	3	882385636
6245	317	300	4	891446313
96411	406	98	4	879446529
